REGION,FUEL,YEAR,VALUE
RE1,TERDHT,2030,26.701728543798808
RE1,TERDHT,2031,27.42002505807072
RE1,TERDHT,2032,28.122579787114667
RE1,TERDHT,2033,28.832516357278536
RE1,TERDHT,2034,29.521980256132707
RE1,TERDHT,2035,30.1942436269702
RE1,TERDHT,2036,30.85671825711888
RE1,TERDHT,2037,31.52273738263682
RE1,TERDHT,2038,32.207498849350365
RE1,TERDHT,2039,32.926329412409075
RE1,TERDHT,2040,33.69252815367374
RE1,TERDHT,2041,34.51604693914392
RE1,TERDHT,2042,35.40336507564972
RE1,TERDHT,2043,36.35759662496597
RE1,TERDHT,2044,37.37944964685293
RE1,TERDHT,2045,38.46806668933601
RE1,TERDHT,2046,39.62174873868851
RE1,TERDHT,2047,40.83849952832842
RE1,TERDHT,2048,42.11639260228053
RE1,TERDHT,2049,43.45379265789644
RE1,TERDHT,2050,44.849469526506965
RE1,TERDHT,2051,46.320897647808565
RE1,TERDHT,2052,47.84578344803898
RE1,TERDHT,2053,49.36664916183907
RE1,TERDHT,2054,50.9387475086948
RE1,RESCLIM_URB,2022,1.7707000568916715
RE1,RESCLIM_URB,2023,1.9528779599322876
RE1,RESCLIM_URB,2024,2.141061325174503
RE1,RESCLIM_URB,2025,2.337223000222693
RE1,RESCLIM_URB,2026,2.540831982536908
RE1,RESCLIM_URB,2027,2.7515309985961323
RE1,RESCLIM_URB,2028,2.9688319260168368
RE1,RESCLIM_URB,2029,3.1920453977698102
RE1,RESCLIM_URB,2030,3.4204718350498733
RE1,RESCLIM_URB,2031,3.651951548355352
RE1,RESCLIM_URB,2032,3.8884746980079408
RE1,RESCLIM_URB,2033,4.129849872803916
RE1,RESCLIM_URB,2034,4.375927964879257
RE1,RESCLIM_URB,2035,4.626659855390924
RE1,RESCLIM_URB,2036,4.881886315796866
RE1,RESCLIM_URB,2037,5.141729789837832
RE1,RESCLIM_URB,2038,5.406146295395555
RE1,RESCLIM_URB,2039,5.674976184950346
RE1,RESCLIM_URB,2040,5.948327995745765
RE1,RESCLIM_URB,2041,6.226002325001811
RE1,RESCLIM_URB,2042,6.507826418719096
RE1,RESCLIM_URB,2043,6.793725041650318
RE1,RESCLIM_URB,2044,7.083437659491885
RE1,RESCLIM_URB,2045,7.377016797427167
RE1,RESCLIM_URB,2046,7.674489824864438
RE1,RESCLIM_URB,2047,7.975927285716643
RE1,RESCLIM_URB,2048,8.281250762107629
RE1,RESCLIM_URB,2049,8.588997144006258
RE1,RESCLIM_URB,2050,8.898541486130894
RE1,RESCLIM_URB,2051,9.000245347985171
RE1,RESCLIM_URB,2052,9.099511114720254
RE1,RESCLIM_URB,2053,9.19622703668242
RE1,RESCLIM_URB,2054,9.290287248067315
RE1,RESDHT_URB,2022,44.283246310969375
RE1,RESDHT_URB,2023,43.750546311096414
RE1,RESDHT_URB,2024,45.3781097885613
RE1,RESDHT_URB,2025,47.03558508831247
RE1,RESDHT_URB,2026,48.69341140762501
RE1,RESDHT_URB,2027,50.361667349226856
RE1,RESDHT_URB,2028,52.03264785836161
RE1,RESDHT_URB,2029,53.69645062822608
RE1,RESDHT_URB,2030,55.34444711672462
RE1,RESDHT_URB,2031,57.08202407287753
RE1,RESDHT_URB,2032,58.817012166648574
RE1,RESDHT_URB,2033,60.54886597025548
RE1,RESDHT_URB,2034,62.277609160637695
RE1,RESDHT_URB,2035,64.00455341205574
RE1,RESDHT_URB,2036,65.74945776212371
RE1,RESDHT_URB,2037,67.49648534176889
RE1,RESDHT_URB,2038,69.24637309749151
RE1,RESDHT_URB,2039,70.9982798009796
RE1,RESDHT_URB,2040,72.75466227803025
RE1,RESDHT_URB,2041,74.52628616078675
RE1,RESDHT_URB,2042,76.30035499697638
RE1,RESDHT_URB,2043,78.07692141207079
RE1,RESDHT_URB,2044,79.85389688193135
RE1,RESDHT_URB,2045,81.63276530259425
RE1,RESDHT_URB,2046,83.42151639046504
RE1,RESDHT_URB,2047,85.21491358331762
RE1,RESDHT_URB,2048,87.01266548963463
RE1,RESDHT_URB,2049,88.80014925045316
RE1,RESDHT_URB,2050,90.43682542198704
RE1,RESDHT_URB,2051,91.52028713447925
RE1,RESDHT_URB,2052,92.58007011673442
RE1,RESDHT_URB,2053,93.564075380729
RE1,RESDHT_URB,2054,94.52106096549537
RE1,RESDHT_ZNI,2022,2.215292620295573
RE1,RESDHT_ZNI,2023,2.264533303840546
RE1,RESDHT_ZNI,2024,2.1933624766783746
RE1,RESDHT_ZNI,2025,2.1253372031052837
RE1,RESDHT_ZNI,2026,2.059547423474899
RE1,RESDHT_ZNI,2027,1.9961234958217395
RE1,RESDHT_ZNI,2028,1.934551337751264
RE1,RESDHT_ZNI,2029,1.8747800623461888
RE1,RESDHT_ZNI,2030,1.7529578990736554
RE1,RESDHT_ZNI,2031,1.7760251748152154
RE1,RESDHT_ZNI,2032,1.7969872029079872
RE1,RESDHT_ZNI,2033,1.8159604620289964
RE1,RESDHT_ZNI,2034,1.832837350849442
RE1,RESDHT_ZNI,2035,1.847722801508372
RE1,RESDHT_ZNI,2036,1.8573226198228756
RE1,RESDHT_ZNI,2037,1.8650436047617
RE1,RESDHT_ZNI,2038,1.870934013384792
RE1,RESDHT_ZNI,2039,1.8749524403771052
RE1,RESDHT_ZNI,2040,1.8770628783754733
RE1,RESDHT_ZNI,2041,1.8786315522669703
RE1,RESDHT_ZNI,2042,1.8782505264174905
RE1,RESDHT_ZNI,2043,1.8758662322642652
RE1,RESDHT_ZNI,2044,1.871386086648651
RE1,RESDHT_ZNI,2045,1.8648011860645928
RE1,RESDHT_ZNI,2046,1.9044715363265488
RE1,RESDHT_ZNI,2047,1.9443630302100157
RE1,RESDHT_ZNI,2048,1.9844124056371364
RE1,RESDHT_ZNI,2049,2.024310183833357
RE1,RESDHT_ZNI,2050,2.064047639430373
RE1,RESDHT_ZNI,2051,2.092421898219703
RE1,RESDHT_ZNI,2052,2.120367662656617
RE1,RESDHT_ZNI,2053,2.147857176574705
RE1,RESDHT_ZNI,2054,2.17486283729444
RE1,RESELC_ZNI,2022,0.1484420641740809
RE1,RESELC_ZNI,2023,0.1491843719200196
RE1,RESELC_ZNI,2024,0.1492166459398212
RE1,RESELC_ZNI,2025,0.1493597351862865
RE1,RESELC_ZNI,2026,0.1494842558342846
RE1,RESELC_ZNI,2027,0.149717157610201
RE1,RESELC_ZNI,2028,0.150039813737969
RE1,RESELC_ZNI,2029,0.1504637622141362
RE1,RESELC_ZNI,2030,0.1509683951048861
RE1,RESELC_ZNI,2031,0.1568206773610465
RE1,RESELC_ZNI,2032,0.1627047049045489
RE1,RESELC_ZNI,2033,0.168636385938566
RE1,RESELC_ZNI,2034,0.1746042116420825
RE1,RESELC_ZNI,2035,0.180624490998287
RE1,RESELC_ZNI,2036,0.1867573748385245
RE1,RESELC_ZNI,2037,0.192998395028997
RE1,RESELC_ZNI,2038,0.1993575426096836
RE1,RESELC_ZNI,2039,0.2058374842597103
RE1,RESELC_ZNI,2040,0.2124423008574409
RE1,RESELC_ZNI,2041,0.2191768206530309
RE1,RESELC_ZNI,2042,0.2260384045691394
RE1,RESELC_ZNI,2043,0.2330285306757957
RE1,RESELC_ZNI,2044,0.2401441794788985
RE1,RESELC_ZNI,2045,0.2473922769014649
RE1,RESELC_ZNI,2046,0.2547729437580208
RE1,RESELC_ZNI,2047,0.2622881795377685
RE1,RESELC_ZNI,2048,0.2699331813050818
RE1,RESELC_ZNI,2049,0.2776671884414656
RE1,RESELC_ZNI,2050,0.2854874949523398
RE1,RESELC_ZNI,2051,0.2897853947183195
RE1,RESELC_ZNI,2052,0.2940303149335652
RE1,RESELC_ZNI,2053,0.2977234463811808
RE1,RESELC_ZNI,2054,0.3013462437382235
RE1,RESILU_URB,2022,0.9728274261737606
RE1,RESILU_URB,2023,1.0036108041327374
RE1,RESILU_URB,2024,1.0336347629112153
RE1,RESILU_URB,2025,1.0639337680120526
RE1,RESILU_URB,2026,1.094240491053045
RE1,RESILU_URB,2027,1.1244133433651675
RE1,RESILU_URB,2028,1.1542873596565113
RE1,RESILU_URB,2029,1.1836534216002177
RE1,RESILU_URB,2030,1.2123356281822986
RE1,RESILU_URB,2031,1.239691987481263
RE1,RESILU_URB,2032,1.2665359405159091
RE1,RESILU_URB,2033,1.2928711176714618
RE1,RESILU_URB,2034,1.3187132053629924
RE1,RESILU_URB,2035,1.3441045375304268
RE1,RESILU_URB,2036,1.369050561586934
RE1,RESILU_URB,2037,1.3936322224275248
RE1,RESILU_URB,2038,1.4178762243591685
RE1,RESILU_URB,2039,1.4417764507584436
RE1,RESILU_URB,2040,1.4653935139269605
RE1,RESILU_URB,2041,1.4887071863403154
RE1,RESILU_URB,2042,1.511705673827505
RE1,RESILU_URB,2043,1.5344004472169726
RE1,RESILU_URB,2044,1.5567609506028142
RE1,RESILU_URB,2045,1.578826766368889
RE1,RESILU_URB,2046,1.600628127722275
RE1,RESILU_URB,2047,1.6222009887990645
RE1,RESILU_URB,2048,1.64354820907289
RE1,RESILU_URB,2049,1.6644040043452466
RE1,RESILU_URB,2050,1.7006720260851078
RE1,RESILU_URB,2051,1.7201094713192482
RE1,RESILU_URB,2052,1.7390809525330362
RE1,RESILU_URB,2053,1.7575651123489393
RE1,RESILU_URB,2054,1.775541717899328
RE1,NSEELC,2022,13.094910347641708
RE1,NSEELC,2023,16.828683506946895
RE1,NSEELC,2024,16.828683506946895
RE1,NSEELC,2025,16.828683506946895
RE1,NSEELC,2026,16.828683506946895
RE1,NSEELC,2027,16.828683506946895
RE1,NSEELC,2028,16.828683506946895
RE1,NSEELC,2029,16.828683506946895
RE1,NSEELC,2030,16.828683506946895
RE1,NSEELC,2031,16.828683506946895
RE1,NSEELC,2032,16.828683506946895
RE1,NSEELC,2033,16.828683506946895
RE1,NSEELC,2034,16.828683506946895
RE1,NSEELC,2035,16.828683506946895
RE1,NSEELC,2036,16.828683506946895
RE1,NSEELC,2037,16.828683506946895
RE1,NSEELC,2038,16.828683506946895
RE1,NSEELC,2039,16.828683506946895
RE1,NSEELC,2040,16.828683506946895
RE1,NSEELC,2041,16.828683506946895
RE1,NSEELC,2042,16.828683506946895
RE1,NSEELC,2043,16.828683506946895
RE1,NSEELC,2044,16.828683506946895
RE1,NSEELC,2045,16.828683506946895
RE1,NSEELC,2046,16.828683506946895
RE1,NSEELC,2047,16.828683506946895
RE1,NSEELC,2048,16.828683506946895
RE1,NSEELC,2049,16.828683506946895
RE1,NSEELC,2050,16.828683506946895
RE1,NSEELC,2051,16.828683506946895
RE1,NSEELC,2052,16.828683506946895
RE1,NSEELC,2053,16.828683506946895
RE1,NSEELC,2054,16.828683506946895
RE1,AGFHEA,2022,15.4064935622335
RE1,AGFHEA,2023,15.7947823281126
RE1,AGFHEA,2024,16.6263831692665
RE1,AGFHEA,2025,17.1057395897102
RE1,AGFHEA,2026,17.5934540502713
RE1,AGFHEA,2027,18.1147708323744
RE1,AGFHEA,2028,18.635796764185
RE1,AGFHEA,2029,19.1429243131369
RE1,AGFHEA,2030,19.66623088585
RE1,AGFHEA,2031,20.1919208240622
RE1,AGFHEA,2032,20.7301574481072
RE1,AGFHEA,2033,21.2765396838324
RE1,AGFHEA,2034,21.8369826450998
RE1,AGFHEA,2035,22.4186887221726
RE1,AGFHEA,2036,22.9936613704013
RE1,AGFHEA,2037,23.5852574691416
RE1,AGFHEA,2038,24.19233979716
RE1,AGFHEA,2039,24.8150747701603
RE1,AGFHEA,2040,25.4552330356857
RE1,AGFHEA,2041,26.1144010374403
RE1,AGFHEA,2042,26.7894908535061
RE1,AGFHEA,2043,27.4808556596675
RE1,AGFHEA,2044,28.1888552015188
RE1,AGFHEA,2045,28.9138562324694
RE1,AGFHEA,2046,29.6562327753497
RE1,AGFHEA,2047,30.4163662260651
RE1,AGFHEA,2048,31.1946454184846
RE1,AGFHEA,2049,31.9914667116586
RE1,AGFHEA,2050,32.8072341010606
RE1,AGFHEA,2051,33.6438466566372
RE1,AGFHEA,2052,34.5018376582816
RE1,AGFHEA,2053,35.5359764891825
RE1,AGFHEA,2054,36.60111202038
RE1,TRABUS,2022,15.722760572865443
RE1,TRABUS,2023,17.27048928178205
RE1,TRABUS,2024,19.36225119172112
RE1,TRABUS,2025,21.56718582205182
RE1,TRABUS,2026,23.830515492635364
RE1,TRABUS,2027,26.15610923170904
RE1,TRABUS,2028,28.35793445676882
RE1,TRABUS,2029,30.697850161243096
RE1,TRABUS,2030,33.28835095691095
RE1,TRABUS,2031,36.36255532484423
RE1,TRABUS,2032,39.81257778622209
RE1,TRABUS,2033,43.38177179389235
RE1,TRABUS,2034,46.13503471503041
RE1,TRABUS,2035,50.00620624969744
RE1,TRABUS,2036,53.5707946017524
RE1,TRABUS,2037,57.40646768232028
RE1,TRABUS,2038,61.28387133053923
RE1,TRABUS,2039,65.50061815710102
RE1,TRABUS,2040,68.61955914182406
RE1,TRABUS,2041,72.45523312744143
RE1,TRABUS,2042,76.26138549828025
RE1,TRABUS,2043,81.0336140466135
RE1,TRABUS,2044,83.96328704681737
RE1,TRABUS,2045,87.70851567763908
RE1,TRABUS,2046,90.3419858343766
RE1,TRABUS,2047,94.567509645067
RE1,TRABUS,2048,97.82660159686216
RE1,TRABUS,2049,100.9852170311956
RE1,TRABUS,2050,103.76584967430551
RE1,TRABUS,2051,106.48950965794783
RE1,TRABUS,2052,109.34212126853116
RE1,TRABUS,2053,109.25857849680696
RE1,TRABUS,2054,109.3035302449846
RE1,TERIHT,2022,1.5578646454893428
RE1,TERIHT,2023,1.5661518193963335
RE1,TERIHT,2024,1.5765334725267857
RE1,TERIHT,2025,1.5858413326774128
RE1,TERIHT,2026,1.5956915578072346
RE1,TERIHT,2027,1.606251747518477
RE1,TERIHT,2028,1.6177317714060298
RE1,TERIHT,2029,1.6303855662779223
RE1,TERIHT,2030,1.6445041500281885
RE1,TERIHT,2031,1.696714828278731
RE1,TERIHT,2032,1.7504343428176048
RE1,TERIHT,2033,1.807430358720032
RE1,TERIHT,2034,1.8661259591743729
RE1,TERIHT,2035,1.9266107536653556
RE1,TERIHT,2036,1.9889242846187667
RE1,TERIHT,2037,2.0532300676530646
RE1,TERIHT,2038,2.1196539553410334
RE1,TERIHT,2039,2.188326540555546
RE1,TERIHT,2040,2.259375101225363
RE1,TERIHT,2041,2.332915084513455
RE1,TERIHT,2042,2.409059300227797
RE1,TERIHT,2043,2.4878991911714547
RE1,TERIHT,2044,2.569519065219717
RE1,TERIHT,2045,2.6539995971890518
RE1,TERIHT,2046,2.74142086550146
RE1,TERIHT,2047,2.831864664698978
RE1,TERIHT,2048,2.9254161005709345
RE1,TERIHT,2049,3.022164594805775
RE1,TERIHT,2050,3.1222044552379256
RE1,TERIHT,2051,3.225687735433965
RE1,TERIHT,2052,3.3326276534472994
RE1,TERIHT,2053,3.4392301669087533
RE1,TERIHT,2054,3.54925441517276
RE1,AGFELC,2022,3.187044
RE1,AGFELC,2023,3.351384
RE1,AGFELC,2024,3.406068
RE1,AGFELC,2025,3.50426858563824
RE1,AGFELC,2026,3.60418139291223
RE1,AGFELC,2027,3.7109779457949
RE1,AGFELC,2028,3.81771491531156
RE1,AGFELC,2029,3.92160467286247
RE1,AGFELC,2030,4.02880885271095
RE1,AGFELC,2031,4.13650128697267
RE1,AGFELC,2032,4.2467640255926
RE1,AGFELC,2033,4.35869546792289
RE1,AGFELC,2034,4.47350737961555
RE1,AGFELC,2035,4.59267523677078
RE1,AGFELC,2036,4.71046368889952
RE1,AGFELC,2037,4.83165760824626
RE1,AGFELC,2038,4.95602402454845
RE1,AGFELC,2039,5.08359702959853
RE1,AGFELC,2040,5.21473935688303
RE1,AGFELC,2041,5.34977600403251
RE1,AGFELC,2042,5.48807438175053
RE1,AGFELC,2043,5.62970684135516
RE1,AGFELC,2044,5.77474708005074
RE1,AGFELC,2045,5.92327023065708
RE1,AGFELC,2046,6.07535291520205
RE1,AGFELC,2047,6.23107326615589
RE1,AGFELC,2048,6.39051093972437
RE1,AGFELC,2049,6.55374713371607
RE1,AGFELC,2050,6.72086461033127
RE1,AGFELC,2051,6.89225241157088
RE1,AGFELC,2052,7.06801978474143
RE1,AGFELC,2053,7.27987266601028
RE1,AGFELC,2054,7.49807550733424
RE1,TRAAVI,2022,69.43007185035506
RE1,TRAAVI,2023,71.68552379070434
RE1,TRAAVI,2024,72.85743450687622
RE1,TRAAVI,2025,74.92079689865496
RE1,TRAAVI,2026,76.69368571212256
RE1,TRAAVI,2027,77.50500796805586
RE1,TRAAVI,2028,78.98742515092304
RE1,TRAAVI,2029,80.29956306184765
RE1,TRAAVI,2030,80.90054278174652
RE1,TRAAVI,2031,82.05241997512576
RE1,TRAAVI,2032,82.61333483303447
RE1,TRAAVI,2033,83.18426495851749
RE1,TRAAVI,2034,84.30609316728633
RE1,TRAAVI,2035,84.85699055255647
RE1,TRAAVI,2036,85.99885295318947
RE1,TRAAVI,2037,86.57979834405589
RE1,TRAAVI,2038,87.77174169619764
RE1,TRAAVI,2039,88.41278515370747
RE1,TRAAVI,2040,89.74495831242623
RE1,TRAAVI,2041,91.35758504140703
RE1,TRAAVI,2042,87.68877895321684
RE1,TRAAVI,2043,89.90600914764308
RE1,TRAAVI,2044,92.83694081069676
RE1,TRAAVI,2045,93.93912342961788
RE1,TRAAVI,2046,96.69372289609828
RE1,TRAAVI,2047,98.87089929291912
RE1,TRAAVI,2048,97.26255707993312
RE1,TRAAVI,2049,99.18866508919356
RE1,TRAAVI,2050,98.73869785283036
RE1,TRAAVI,2051,98.73869785283036
RE1,TRAAVI,2052,98.73869785283036
RE1,TRAAVI,2053,98.73869785283036
RE1,TRAAVI,2054,98.73869785283036
RE1,TRALPV,2022,26.684267104398486
RE1,TRALPV,2023,26.488023946991277
RE1,TRALPV,2024,27.10520154817978
RE1,TRALPV,2025,27.708987477393293
RE1,TRALPV,2026,28.363885567860617
RE1,TRALPV,2027,29.007072459420257
RE1,TRALPV,2028,29.589268510493135
RE1,TRALPV,2029,30.22336971354582
RE1,TRALPV,2030,30.932190719408545
RE1,TRALPV,2031,31.59280421028246
RE1,TRALPV,2032,32.295563356427785
RE1,TRALPV,2033,32.96534826774193
RE1,TRALPV,2034,33.73299745781357
RE1,TRALPV,2035,34.42702804005881
RE1,TRALPV,2036,35.15062934422287
RE1,TRALPV,2037,35.903989466311536
RE1,TRALPV,2038,36.60555506178933
RE1,TRALPV,2039,37.2670476522686
RE1,TRALPV,2040,37.9590281579965
RE1,TRALPV,2041,38.71157510091346
RE1,TRALPV,2042,39.398893223601846
RE1,TRALPV,2043,40.13221508212049
RE1,TRALPV,2044,40.86393627107908
RE1,TRALPV,2045,41.58603297326815
RE1,TRALPV,2046,42.24090034621324
RE1,TRALPV,2047,42.9863184287575
RE1,TRALPV,2048,43.64828998292056
RE1,TRALPV,2049,44.28993796779061
RE1,TRALPV,2050,44.90754162587998
RE1,TRALPV,2051,45.517730616816905
RE1,TRALPV,2052,46.13282478758939
RE1,TRALPV,2053,46.55019481840392
RE1,TRALPV,2054,46.968402061889634
RE1,TRAFWD,2022,12.378789074475186
RE1,TRAFWD,2023,12.189739290322873
RE1,TRAFWD,2024,12.254364967363236
RE1,TRAFWD,2025,12.31959538042656
RE1,TRAFWD,2026,12.384290479883711
RE1,TRAFWD,2027,12.44921419808179
RE1,TRAFWD,2028,12.51362042661515
RE1,TRAFWD,2029,12.577967012018878
RE1,TRAFWD,2030,12.642066387469836
RE1,TRAFWD,2031,12.7062774156714
RE1,TRAFWD,2032,12.76982434323027
RE1,TRAFWD,2033,12.832534740145324
RE1,TRAFWD,2034,12.89291580642804
RE1,TRAFWD,2035,12.954003087786838
RE1,TRAFWD,2036,13.01370696569594
RE1,TRAFWD,2037,13.072913720849472
RE1,TRAFWD,2038,13.131938375429485
RE1,TRAFWD,2039,13.19178431731979
RE1,TRAFWD,2040,13.248852015233938
RE1,TRAFWD,2041,13.307058628017217
RE1,TRAFWD,2042,13.366050854795716
RE1,TRAFWD,2043,13.428225966833656
RE1,TRAFWD,2044,13.48423609041655
RE1,TRAFWD,2045,13.54358688287494
RE1,TRAFWD,2046,13.59951669338548
RE1,TRAFWD,2047,13.661213814756612
RE1,TRAFWD,2048,13.7181044306515
RE1,TRAFWD,2049,13.773785163377456
RE1,TRAFWD,2050,13.828079388324896
RE1,TRAFWD,2051,13.881208608800394
RE1,TRAFWD,2052,13.934008613578968
RE1,TRAFWD,2053,13.973631748728543
RE1,TRAFWD,2054,14.012701841231154
RE1,TRATCK,2022,15.530648184645823
RE1,TRATCK,2023,15.37401468511456
RE1,TRATCK,2024,15.506678256219368
RE1,TRATCK,2025,15.631147486791694
RE1,TRATCK,2026,15.745965784746009
RE1,TRATCK,2027,15.85274764795127
RE1,TRATCK,2028,15.95057999926762
RE1,TRATCK,2029,16.023915814563043
RE1,TRATCK,2030,16.073062860339988
RE1,TRATCK,2031,16.12933523738467
RE1,TRATCK,2032,16.22121018029759
RE1,TRATCK,2033,16.348816967086677
RE1,TRATCK,2034,16.507075729714497
RE1,TRATCK,2035,16.707872420890272
RE1,TRATCK,2036,16.91465875689484
RE1,TRATCK,2037,17.131875391242474
RE1,TRATCK,2038,17.361771775938962
RE1,TRATCK,2039,17.609995155658346
RE1,TRATCK,2040,17.85890077706088
RE1,TRATCK,2041,18.12793892963612
RE1,TRATCK,2042,18.415759829655325
RE1,TRATCK,2043,18.737065029958416
RE1,TRATCK,2044,19.03454021114652
RE1,TRATCK,2045,19.365095916795468
RE1,TRATCK,2046,19.684029914504467
RE1,TRATCK,2047,20.05366371737709
RE1,TRATCK,2048,20.399375559061237
RE1,TRATCK,2049,20.75722677188456
RE1,TRATCK,2050,21.13866111639557
RE1,TRATCK,2051,21.514785656442807
RE1,TRATCK,2052,21.89221606142369
RE1,TRATCK,2053,22.161427573809767
RE1,TRATCK,2054,22.425803875152997
RE1,TRAMTC,2022,31.468774171464847
RE1,TRAMTC,2023,31.382917903355
RE1,TRAMTC,2024,32.13522991456375
RE1,TRAMTC,2025,32.81879553682338
RE1,TRAMTC,2026,33.51866775559367
RE1,TRAMTC,2027,34.177302886866094
RE1,TRAMTC,2028,34.75225288627015
RE1,TRAMTC,2029,35.36857589779038
RE1,TRAMTC,2030,36.052594290909205
RE1,TRAMTC,2031,36.68073794008183
RE1,TRAMTC,2032,37.34617230972776
RE1,TRAMTC,2033,37.97243192356052
RE1,TRAMTC,2034,38.67007463873036
RE1,TRAMTC,2035,39.298882150002015
RE1,TRAMTC,2036,39.93617072009966
RE1,TRAMTC,2037,40.00267626525439
RE1,TRAMTC,2038,40.0697670175642
RE1,TRAMTC,2039,40.15019203809261
RE1,TRAMTC,2040,40.18345386413034
RE1,TRAMTC,2041,40.2339514241658
RE1,TRAMTC,2042,40.29104884147171
RE1,TRAMTC,2043,40.37839059545146
RE1,TRAMTC,2044,40.39399804102714
RE1,TRAMTC,2045,40.44183288254455
RE1,TRAMTC,2046,40.45464734251448
RE1,TRAMTC,2047,40.51658799081917
RE1,TRAMTC,2048,40.53317499941033
RE1,TRAMTC,2049,40.53805515612429
RE1,TRAMTC,2050,40.53050642638566
RE1,TRAMTC,2051,40.51940100075437
RE1,TRAMTC,2052,40.51054769722281
RE1,TRAMTC,2053,40.41116785059357
RE1,TRAMTC,2054,40.31508901806645
RE1,TRAMET,2022,0.3733094139480001
RE1,TRAMET,2023,0.3608040557159999
RE1,TRAMET,2024,0.3633657041160001
RE1,TRAMET,2025,0.75577
RE1,TRAMET,2026,1.39657
RE1,TRAMET,2027,1.90777
RE1,TRAMET,2028,2.77897
RE1,TRAMET,2029,2.78977
RE1,TRAMET,2030,2.81857
RE1,TRAMET,2031,2.82217
RE1,TRAMET,2032,2.91577
RE1,TRAMET,2033,2.90497
RE1,TRAMET,2034,2.94457
RE1,TRAMET,2035,3.03817
RE1,TRAMET,2036,3.12457
RE1,TRAMET,2037,3.09937
RE1,TRAMET,2038,3.12817
RE1,TRAMET,2039,3.12817
RE1,TRAMET,2040,3.12817
RE1,TRAMET,2041,3.12817
RE1,TRAMET,2042,3.12817
